0.103106 0.666697
1.95564 1.95564
3.12075 3.12075
0.131683 0.83331
0.208935 0.630341
1.29146 2.06854
1.38619 1.38619
0.263404 0.119944
0.958299 0.100371
2.01662 1.29127
0.279951 0.0103206
0.268102 0.133816
3.03538 1.14608
1.12083 0.504599
2.35303 1.36141
0.135987 1.53497
0.516944 1.00567
1.53952 1.82332
0.985474 1.75056
1.04085 1.42903
0.0664714 0.204074
1.43469 1.11647
0.56457 0.655899
0.649306 0.612996
0.267944 0.419847
0.361481 0.183525
0.970949 0.268161
2.13211 0.64293
0.101706 0.847075
0.630192 1.41352
1.17361 0.46244
0.70861 0.254958
0.397328 0.244636
0.337654 0.117048
0.739394 0.943542
1.21599 1.40256
1.09433 2.14795
1.09337 2.54712
0.54606 0.12471
1.74332 0.86833
0.716807 0.271851
0.959444 0.444214
1.97613 1.17846
4.96805 0.61064
1.08432 0.825711
1.29407 0.089658
1.26158 1.62097
0.375214 0.542855
0.880075 2.88884
0.818776 0.277426
0.269286 0.161348
1.32646 0.943416
0.156624 0.251374
0.0810394 1.00943
0.281533 0.685439
0.141798 0.692853
0.187741 0.963683
1.98236 1.54007
1.24701 0.389811
0.33301 0.045129
0.715257 1.89597
0.0603991 1.17631
1.92163 1.66455
1.94286 1.20717
0.160378 0.540266
1.27317 1.62309
0.0684317 0.205097
6.21002 6.21002
9.55023 9.55023
9.38811 9.38811
1.87738 0.567607
0.832373 0.65521
0.272806 2.52934
0.814219 0.531093
0.538708 0.538673
0.200685 0.836746
0.0376992 0.154546
0.212758 1.11358
4.05032 1.22296
4.60096 0.192219
0.494142 4.71357
0.472378 1.58779
0.387341 3.27671
0.947765 2.39385
0.512257 0.515776
0.968019 0.968019
0.794022 0.794022
2.37556 2.37556
1.68093 0.16544
0.240232 0.519489
0.23569 0.202402
0.482228 0.264379
1.66784 0.0910339
0.164656 0.0411167
0.56431 0.504065
0.422341 0.805879
0.965078 1.06484
0.744465 0.880266
0.262693 0.367446
0.798607 0.48247
2.21796 2.21796
2.13884 2.13884
0.596259 0.521238
0.584958 0.104202
1.48973 0.472386
0.403101 0.910107
1.65094 0.673626
0.138715 0.39678
0.435494 0.198722
0.902865 0.371813
1.39852 0.212123
1.85776 1.04429
1.18695 0.865129
0.340894 0.165938
0.414408 0.544398
3.10599 0.658704
1.26646 3.18331
0.357989 1.31791
1.21055 2.6219
2.0094 1.4582
0.392446 0.860689
0.785984 1.01636
0.127231 0.479173
0.0830495 0.659896
0.789674 0.461547
0.808618 0.435966
0.472163 0.0773344
0.368702 0.314563
0.417556 0.84023
1.1288 1.46357
0.143745 1.03201
0.194932 0.848172
0.152062 0.148182
1.29403 0.529859
0.326572 7.14093
0.197766 0.84919
0.918982 0.454231
0.263422 1.15315
0.157216 0.744152
1.11241 0.747077
0.151159 0.27417
2.26926 2.26926
2.9174 2.9174
3.21789 3.21789
0.845456 0.562711
0.951146 0.603357
1.14716 0.997898
1.11415 0.307369
0.436316 0.37425
0.59281 0.575753
0.345616 0.0955159
0.11302 0.287612
1.53139 0.286907
0.140006 0.32965
1.09835 0.796034
0.935717 0.543214
0.747728 1.15072
0.260266 0.104727
0.761295 0.257324
0.485578 0.873835
1.65337 0.6811
0.345149 0.273949
1.50643 0.0819056
0.616159 0.0546684
1.59652 0.848327
0.0636014 0.415796
5.8207 0.124796
0.517846 0.389792
0.826551 0.267651
0.432307 0.606507
0.665407 0.398358
0.99019 1.10427
0.00938333 0.127707
0.634612 0.30882
0.0901421 2.48653
1.43621 0.255638
1.06902 0.293704
1.20949 2.34639
2.3105 0.807434
2.00069 1.05751
0.361175 0.519162
0.256527 0.926783
0.167086 1.0025
3.11901 1.71396
0.293806 0.287601
0.29637 0.123692
1.4479 1.14071
0.95674 0.303095
0.0919044 1.06163
1.13862 1.34391
0.778173 1.21863
1.2393 2.03078
0.985391 0.207952
0.402512 1.35882
1.63385 0.908907
0.690566 0.213025
0.317511 0.381781
0.980123 1.31453
0.0919048 0.59675
2.65294 2.65294
3.03561 3.03561
3.03483 3.03483
1.19853 0.734863
0.895736 0.51961
0.094149 0.587137
1.13823 0.574578
0.665701 1.33068
0.284362 0.189584
0.602476 5.196
0.223989 0.140927
0.108847 0.351958
0.603208 0.694972
4.8691 1.42837
0.0587688 0.221339
0.0579008 0.170276
0.562115 0.213531
0.579983 1.15243
0.523028 0.364346
0.984445 1.70924
2.65135 1.96802
0.534699 0.99744
0.310569 1.19021
2.2769 0.397511
0.588902 0.409244
4.02988 1.41599
0.0765197 0.0569782
0.0788467 0.471056
0.650684 0.673671
0.296379 1.24407
0.991392 0.145245
0.556376 2.46039
1.15389 0.0867128
2.21965 0.507035
0.252032 0.22198
0.748244 0.0567427
2.08246 2.08246
1.76932 1.76932
1.76628 1.76628
1.80342 1.80342
0.367801 0.572646
0.573262 0.49924
0.271204 1.7471
1.15968 2.80855
2.70215 1.15638
1.05457 0.384547
0.559301 0.7216
3.72007 6.72616
0.0284793 0.221912
0.372514 0.265154
0.32899 1.16679
0.566039 0.25529
1.79014 0.647861
1.29267 0.276774
1.01363 0.470945
0.175718 0.456464
0.833258 1.67892
0.0494397 1.08806
2.93677 0.518343
0.616278 1.1219
1.47868 0.783126
1.05313 0.635089
0.165084 0.372387
1.44842 1.22722
0.648556 1.17276
0.427549 1.66792
0.161698 1.62402
1.76486 0.841225
1.73991 0.363157
0.632491 0.203267
0.35429 0.442094
0.527393 0.657144
0.209687 0.994758
1.31539 0.637696
0.206516 4.98093
0.921768 0.154865
0.51753 0.83162
0.174818 0.0748996
0.41409 1.65398
2.67155 2.67155
2.67225 2.67225
2.01008 2.01008
0.642857 0.18044
0.692286 1.35787
0.135766 0.19446
1.66195 2.664
0.628624 0.947537
1.85807 0.121363
1.94373 0.710363
0.822076 0.317522
0.485467 0.921757
0.881589 1.13451
1.33025 0.756678
1.02612 1.02612
0.147708 0.705758
1.92841 1.73244
0.102114 0.637385
0.638929 0.581972
0.902391 0.821645
0.18459 1.19225
0.153788 0.187274
0.520033 0.506031
1.73678 0.989523
0.72892 1.38032
1.24587 0.227626
0.879233 0.834151
2.29658 0.346141
0.256665 0.265057
1.11954 0.764146
0.525081 0.350748
0.0310455 0.0788738
0.69288 2.1806
0.222505 0.213347
0.950335 1.86802
0.247843 0.0840629
0.234234 0.661199
0.164924 0.113142
0.384067 1.43176
1.2434 1.3879
1.60757 0.308874
1.88818 4.14804
0.170381 0.733427
2.159 2.91083
1.02196 2.3986
0.653953 3.41648
0.305836 0.188839
1.47899 0.350034
0.588814 1.26958
0.420024 0.338839
0.986866 0.862863
3.10213 3.10213
3.17917 3.17917
2.46715 2.46715
0.175557 0.0875957
0.253203 1.15404
0.651389 0.575674
2.91965 1.45504
0.184639 0.276694
0.785427 0.129175
1.38334 1.91619
0.181705 0.230849
0.798924 0.0344705
0.290077 0.269493
0.232568 0.340358
0.675347 0.599993
0.517736 1.05619
0.478094 0.336651
0.113265 0.76818
3.56934 0.514689
0.654743 0.949852
0.966865 0.39307
0.277128 0.296172
1.13652 0.58653
1.95339 2.96299
0.892077 2.42968
0.480282 0.78885
0.625112 1.95387
0.981863 1.72576
0.182262 0.540278
0.363647 0.0650129
1.27026 1.09115
0.226058 0.141998
2.19166 2.19166
0.110005 0.547637
0.344222 0.677559
0.30829 0.375845
2.66623 0.135304
0.789497 0.75695
0.0609369 0.195826
2.04573 0.893935
0.830808 1.07822
0.643293 0.230039
0.614711 0.695128
0.637553 0.226624
0.326426 0.462322
2.35785 1.24419
1.53898 0.916161
0.394996 0.267205
3.08716 1.39756
2.06283 3.90109
0.284498 0.415571
0.83095 0.805784
1.91004 1.91004
2.44939 2.44939
2.34818 2.34818
1.07029 0.104708
0.0821759 1.0569
2.89971 1.90753
0.669916 0.949411
1.30814 0.30473
0.190604 1.14255
2.37022 2.37022
0.247899 2.16955
1.92878 1.23453
0.427291 0.319108
0.456841 1.22592
0.315595 2.02856
0.551564 0.974283
0.444252 0.491943
0.791411 0.154072
1.54189 0.281821
0.039532 0.0888446
0.927436 2.16296
0.281977 0.352573
0.0739576 0.566024
1.58494 0.966497
2.33855 1.89023
0.467824 2.97836
0.0816284 0.243911
0.507729 0.154401
2.55794 1.04162
0.849667 0.0835253
0.0928559 0.328811
0.953286 0.182692
0.476571 0.622519
0.137536 0.935052
1.07023 0.767651
0.180329 0.234086
0.25086 0.439839
0.14798 0.0352048
0.152955 0.377444
0.416891 1.05998
0.591983 1.90271
3.01865 0.256447
1.69997 0.151213
0.212604 0.0643162
0.466119 0.304631
2.01542 0.621588
0.318526 0.710293
1.04719 1.04061
0.383486 0.108113
0.287368 0.175786
0.7849 0.0502381
0.668569 1.00641
0.270351 0.0810736
0.448491 1.18175
0.673662 2.35384
0.450984 1.79399
0.127049 3.52068
0.419043 0.168371
0.497053 0.770485
0.710506 2.03227
0.0795596 0.360933
1.40079 1.33796
0.128544 0.136851
2.93497 1.04223
0.475104 0.202456
0.147468 0.547778
0.273406 0.218583
1.83599 0.316295
0.892934 0.35821
0.0555162 0.231842
1.56259 1.92624
0.453715 0.692423
0.320365 0.34786
0.702659 0.597304
0.183248 0.521596
0.877632 1.30596
0.305914 0.200512
0.620362 1.06489
0.388417 0.692131
1.77654 0.359065
0.163068 0.132181
1.82368 0.355213
0.857026 0.870177
0.70142 0.588794
1.39589 0.584308
0.336426 0.165297
0.389875 0.806521
0.29152 1.10822
0.156132 0.089168
1.3198 1.0524
0.126219 0.399898
0.548761 0.265434
0.447237 0.144838
0.410123 1.52261
0.329603 0.0763759
0.684124 0.150559
0.850764 0.483412
0.341279 0.291111
2.35691 2.35691
2.1463 0.376337
0.741534 0.371643
0.427795 0.995289
0.646785 0.524945
1.25333 1.25944
0.0894658 0.0576753
0.181779 0.0866844
0.521371 0.77606
0.236536 0.115893
0.625321 0.488196
1.921 2.12735
0.0998626 2.46533
0.182434 0.181099
0.551731 0.26519
0.379115 0.206426
0.23508 0.150176
0.25493 0.430689
0.168284 0.734297
0.0543247 1.87976
0.930786 0.699991
1.18626 1.5621
2.78462 1.27633
1.30918 1.85594
1.29014 0.760467
0.903877 0.4708
0.899618 1.16952
0.988552 3.33419
2.69815 0.300326
1.13731 1.31475
2.59017 2.59017
2.7252 2.7252
2.21605 2.21605
2.16506 2.16506
2.24061 2.24061
1.49523 1.49523
0.311708 0.576254
3.91959 0.512356
0.781982 1.21344
0.178305 0.232208
0.205684 0.382255
0.735873 0.406915
0.822784 1.17951
1.34233 2.02331
0.213262 1.85525
0.0557163 0.232399
3.87812 0.128019
0.79194 0.581852
0.81479 3.1097
2.79087 2.79087
2.71394 2.71394
0.75109 0.119923
0.256874 0.410745
1.86127 2.02371
1.0788 1.0788
0.479879 0.155736
0.383308 0.11262
0.695805 2.13346
0.502239 0.188438
0.263567 0.572426
1.62847 1.79548
0.580221 1.68922
0.434185 0.343339
0.803567 0.88777
0.603396 1.02595
0.72436 0.640612
0.149212 0.169035
0.403857 0.076986
0.0674521 0.0677329
0.146065 0.0761197
4.01411 0.54633
0.585237 0.539604
0.975921 0.3077
0.718319 0.523108
0.079351 0.496433
0.105913 0.864148
0.0474281 0.860601
0.0725593 0.15779
1.66872 0.123477
0.628258 1.74852
0.519458 0.337193
0.044835 0.52461
1.53225 0.452773
2.7848 0.117837
1.94632 1.93685
0.211482 2.66521
0.815184 0.545064
1.30841 0.704081
0.70085 0.889097
0.190177 0.81255
2.50381 2.50381
0.749733 0.329474
0.0657073 0.375717
0.265157 0.877016
0.824377 1.23764
0.669071 0.0661043
0.391467 0.587124
0.634744 1.77602
1.01256 2.29047
0.196591 1.53882
1.93132 1.22635
0.695254 0.621865
0.385244 2.3276
0.136314 7.04034
2.15253 0.0748558
1.51701 3.13311
0.332128 1.32944
1.77605 1.26437
0.68746 1.31875
2.68952 0.967012
0.211722 2.13823
0.803321 0.622673
0.409313 0.488973
0.0560547 0.340273
1.15018 0.339822
2.34493 1.06987
0.111555 0.566163
3.05513 0.769355
0.242811 0.727908
0.110445 0.459697
0.245142 0.185345
0.48019 0.135321
0.515059 0.714617
0.15524 0.0919068
0.209199 0.748567
0.0853404 0.154969
0.25192 1.49934
1.37526 0.23703
0.930426 1.92039
1.36831 0.261999
0.0857831 0.473153
0.148999 0.201209
1.70611 0.687494
1.63099 2.28754
0.0486258 0.0349349
0.906929 1.09268
1.02876 0.234396
0.837173 2.95937
1.72289 1.72289
1.64175 1.64175
1.58879 1.58879
0.807035 1.71113
0.541913 0.318959
0.394492 0.614165
4.76006 1.16303
0.149594 0.279207
0.232982 0.550471
1.57768 0.75574
0.133864 0.392901
0.746083 1.30733
0.983939 0.791227
0.765245 0.566189
0.0551944 0.50504
0.318932 0.147665
0.851903 0.575163
0.322377 2.238
2.17093 1.10028
0.878854 1.23667
0.769682 0.533566
0.64318 3.31168
2.39502 0.935273
0.232176 0.501107
0.900147 0.691822
1.51638 0.225698
0.102868 0.289255
2.12012 0.373713
1.5017 0.412587
0.588638 1.60765
1.37964 2.57482
3.90503 3.90503
3.48714 3.48714
3.4804 3.4804
3.55562 3.55562
1.6022 0.340381
0.254862 0.141355
0.571075 0.624258
1.69024 1.89102
1.24851 0.0730511
1.02074 1.84228
1.08176 0.772517
2.63077 0.511925
0.594391 0.319254
1.02856 2.39932
0.80622 3.98538
1.84542 0.669774
0.591072 1.29488
0.632017 2.41718
0.340733 0.665101
0.185116 0.116576
3.88332 0.553448
1.69282 1.61156
3.63616 0.600247
2.23079 1.6041
1.10034 1.22733
1.03595 0.542939
0.247843 0.375645
6.55846 6.55846
7.32892 7.32892
7.3636 7.3636
2.86204 1.85336
0.417848 2.54754
0.670976 0.692126
0.425668 0.285585
0.47221 0.840597
0.301171 0.870501
1.78438 0.677887
0.879511 0.443976
0.737241 4.28761
0.179302 0.2472
0.592633 0.845203
2.81362 0.486367
0.592231 0.293605
0.570712 0.439456
0.142729 0.125122
0.192445 0.113902
1.17817 2.03927
0.578242 2.43051
0.14791 0.354593
0.139524 0.425965
1.27776 1.08538
0.508521 0.0623888
0.759677 1.02446
1.25572 1.17217
1.03488 2.1777
1.57118 1.57118
1.82504 1.82504
1.2331 1.2331
0.225058 0.220086
2.09111 0.0755934
1.37308 1.01523
0.0982494 0.19588
1.3005 0.475244
0.71923 1.08804
0.522729 0.115216
0.412116 1.96424
2.58854 2.58854
2.68654 2.68654
0.967966 0.134296
0.400632 0.120964
1.12682 0.724245
1.02585 0.778198
1.49347 0.133766
1.87624 1.87624
2.35025 2.35025
2.88578 2.88578
0.87652 1.21612
0.184001 0.518681
0.370974 0.371293
4.90921 4.90921
4.91021 4.91021
4.1677 4.1677
4.45382 4.45382
4.43833 4.43833
2.72374 0.19244
1.54642 1.87162
0.799768 1.24821
0.164533 0.115375
0.14884 1.19876
0.304277 0.0514503
1.51105 1.23211
0.275469 0.084544
0.695943 0.691401
0.560597 0.751837
0.602105 0.276137
0.338625 0.134312
1.07192 1.79333
3.13203 3.13203
1.75844 1.75844
0.15106 0.0980231
0.943828 0.943828
1.57303 1.57303
1.33862 0.362351
0.0496966 0.31173
2.35473 0.779893
0.660708 1.63088
0.238831 0.878335
0.353713 6.58658
0.708513 2.6243
2.83462 2.83462
2.6427 2.6427
2.8702 2.8702
0.095968 0.262486
0.0439213 0.236035
2.91013 0.632662
2.59303 3.30076
0.205558 1.23209
0.628977 0.202844
1.24747 0.918616
0.0278663 0.0262339
1.05285 1.22649
0.659788 0.505399
1.22883 0.858352
0.474147 0.452958
0.410345 1.01609
0.626099 1.14244
1.64043 0.786258
1.01542 1.7989
0.145475 1.44254
1.47517 0.44884
0.165626 2.00636
0.737884 0.132452
0.426505 1.08354
0.358274 0.709519
0.385201 1.2012
0.151994 0.401297
0.34202 1.84652
2.30009 2.08729
2.87055 0.64998
0.41483 0.790672
4.29806 0.0461383
0.139481 0.149866
1.46701 0.536407
2.28361 0.435904
2.39828 2.39828
1.19068 1.19068
0.419589 0.69146
0.0726728 0.353983
0.382503 0.639474
0.303947 0.152245
2.49328 1.46993
0.0723091 0.408229
0.215667 1.156
0.808058 0.808058
0.792722 0.792722
0.843524 0.843524
0.146196 0.131054
0.429114 0.335214
1.26229 0.129191
0.141704 0.39086
0.1839 0.965332
1.81243 0.426623
1.79158 0.557444
0.669652 0.491336
4.60396 1.57717
0.516227 0.554437
0.077874 0.253388
0.628034 0.66307
1.21519 3.02291
0.424485 1.22055
2.49196 0.337536
0.0266309 0.0772942
1.05923 0.0132288
2.24433 2.24433
2.13273 2.13273
0.56343 1.36644
1.3151 1.25172
0.347404 0.846988
0.353826 0.659948
0.86574 0.388081
2.97371 0.65189
1.13014 0.412828
0.0989994 0.33258
0.131641 0.369546
0.928094 1.94779
0.114676 0.924232
1.4637 0.611255
1.84959 0.877097
1.22041 0.601046
0.597374 2.72023
3.46017 0.965371
0.441417 0.949801
0.317934 0.260475
0.256386 0.544998
1.2039 0.228617
2.08586 0.27949
0.463676 0.0776628
0.228765 0.049906
0.883237 4.8003
0.259523 0.636742
0.824911 0.637926
1.18398 0.927409
2.60748 0.611445
2.12449 0.793179
0.338509 0.341035
0.918166 0.282047
0.506235 0.162427
0.320727 0.215028
0.951441 0.62463
0.496995 0.212334
0.253788 0.378736
1.26894 0.342397
0.240795 0.472368
0.831666 0.742232
0.124365 0.937599
1.18579 1.75627
0.0196252 0.636529
1.78088 0.467184
0.886542 4.1858
0.028863 0.230755
0.849859 0.0520662
0.0749893 0.766991
3.1793 3.1793
3.23621 3.23621
3.52935 3.52935
3.52176 3.52176
0.654966 0.198516
7.52144 0.300323
0.57605 0.525393
0.206947 0.265591
0.883436 0.562361
0.149236 1.25164
2.01283 0.324941
0.600906 0.196681
0.97069 0.73784
0.363206 0.514801
0.193857 0.0207775
0.87032 0.87032
0.840671 0.840671
1.16442 1.99149
5.02615 0.264181
1.29789 0.464728
0.311779 1.23261
0.619126 0.093734
3.98508 2.01762
2.0755 0.795625
0.923351 1.31856
0.538705 0.270491
1.88796 0.96932
1.08938 1.1725
1.17814 1.70148
0.81226 0.474314
2.62933 0.22732
0.270875 0.40488
0.334904 0.160873
0.165348 0.676592
0.744659 1.77228
3.09948 0.399845
3.14938 1.57776
0.885729 0.128344
0.31853 0.623757
0.123187 0.11376
0.652158 1.88289
1.82051 0.614156
0.310265 0.338554
0.345478 0.159299
0.617077 0.119739
0.602593 1.07621
0.516344 0.343022
1.15117 2.50178
0.670308 0.478167
2.34114 0.824548
1.31346 1.3551
1.12777 0.427182
0.667589 1.50023
0.208332 0.410079
2.63344 2.63344
3.16787 3.16787
3.14949 3.14949
2.82653 2.82653
1.37287 0.477193
0.521353 1.66221
1.40736 1.05617
0.626173 2.34685
0.158717 0.212241
0.333179 1.07358
3.70496 2.30668
0.693353 0.590682
1.12427 0.501854
1.43467 0.801422
0.287432 0.187205
3.88245 3.88245
3.92553 3.92553
3.9744 3.9744
4.15692 4.15692
1.53992 0.11624
3.0259 0.673491
2.04412 0.0638539
0.258078 0.322215
0.186875 1.88557
0.113187 0.455553
3.07311 3.07311
0.901499 1.93668
0.0944721 0.479067
0.212243 1.03056
0.138091 0.910909
2.49728 0.477996
0.303104 0.406429
0.216806 1.40293
0.960902 0.211573
0.540355 0.48066
0.0935868 0.0256249
1.41615 0.336631
0.172086 0.549
1.45138 0.487709
1.39735 2.54276
0.107156 0.257079
1.24817 3.36968
0.656661 0.501391
0.644678 1.23947
3.08252 3.08252
2.90699 2.90699
0.364208 0.0855428
2.16811 0.879445
0.486367 2.2926
0.179591 0.254823
1.0285 0.475478
0.523793 1.05426
0.236015 0.267809
0.252393 0.24235
0.810893 0.221968
0.541259 0.109834
0.126135 0.86357
0.646719 0.129408
0.194361 0.559401
0.419944 0.565917
1.71498 1.94159
2.07559 0.636234
1.41986 2.21941
0.552989 0.103523
0.776178 0.1322
0.727101 0.788497
0.512653 0.477525
1.28519 0.929054
0.27867 0.247511
0.895024 0.0841676
0.0731675 0.081433
0.548311 0.272478
0.923081 0.276934
0.240192 0.219821
1.38411 3.87385
1.35323 1.05179
0.623226 0.770195
0.731693 0.408425
0.529116 0.249006
0.24289 0.197841
0.662503 0.703149
0.74857 0.959539
1.85643 0.624866
0.397571 1.02706
0.796252 2.44173
0.667365 0.402474
2.82964 1.93406
0.567428 0.497168
0.139464 0.278666
2.00458 1.49114
0.434245 0.944525
0.590325 0.560388
1.14081 1.5813
0.595616 0.0290786
0.0606581 0.367345
0.269188 1.55137
1.41066 1.14236
4.02622 2.60306
0.911829 0.952614
2.17347 0.980968
0.431257 0.10157
0.310942 1.48256
1.8917 1.8917
0.365859 0.372865
0.334659 0.0835649
0.0553886 0.466282
0.885794 3.5562
2.94438 1.54188
0.72911 2.27088
0.300304 1.11033
0.95223 0.428892
0.717586 0.91074
0.26779 2.67172
1.68911 2.32345
0.251852 0.100433
0.247657 0.779644
0.666037 3.27178
0.975941 1.81942
2.2516 1.40697
0.213745 0.474909
0.224961 0.207173
1.60031 2.7914
0.727637 1.93927
0.209109 0.360644
0.292604 1.51757
2.38438 1.35556
0.246105 1.80355
4.07389 0.916865
0.253492 0.646428
0.709617 0.513948
0.435554 1.67571
0.124393 0.219916
2.96912 1.16786
0.301694 0.176741
0.457617 0.484585
2.5401 0.0633994
0.184737 0.0438056
0.122967 2.46973
0.650909 0.33989
1.34103 0.951613
0.0287359 0.624497
2.47689 0.224764
1.39444 4.42033
0.153263 0.166038
0.447935 0.219158
2.10782 0.847904
0.270407 0.433616
1.08697 0.428407
4.82107 4.1117
1.40887 1.62438
0.143343 0.12531
0.921695 3.1167
1.53907 0.812291
0.311369 0.887249
1.74647 1.49182
0.160237 0.15624
0.227719 1.637
0.202429 1.03957
0.647899 0.671812
0.591061 0.877552
0.719969 1.84811
0.739994 0.999151
0.122062 0.184589
0.293878 0.318753
0.271243 0.981823
0.10474 0.167964
0.0682987 0.0286396
0.0155565 0.365882
1.30554 3.55117
1.10294 1.18415
0.286714 0.564296
1.40804 0.663824
0.253149 0.350769
0.65416 0.847515
1.37345 1.89785
0.151312 0.998711
1.15002 1.10611
0.47407 0.403881
0.856344 0.579231
0.520779 1.01278
0.682002 0.321385
0.286171 0.197058
0.422726 0.506361
0.317612 0.94389
0.158812 0.135471
0.208072 0.199079
1.61308 0.0458315
4.0647 0.198067
0.156088 1.70274
2.06951 1.96928
0.515216 0.833629
0.331023 2.32316
0.115414 0.95122
0.379406 1.23781
1.48781 1.48785
